    , time                     , open   , high   , low    , close  , volume, bb_upper, bb_middle, bb_lower, percentb
 250, 2024-11-01 22:25:00+00:00, 69245.0, 69280.0, 69239.9, 69275.7,    1.7,  69478.7,   69187.7,  68896.6, 0.7
 251, 2024-11-01 22:30:00+00:00, 69273.5, 69345.4, 69246.2, 69298.8,    4.1,  69489.0,   69194.1,  68899.2, 0.7
 252, 2024-11-01 22:35:00+00:00, 69298.9, 69391.3, 69268.8, 69388.0,    3.1,  69507.4,   69201.2,  68895.0, 0.8
 253, 2024-11-01 22:40:00+00:00, 69388.1, 69453.3, 69364.6, 69435.2,    3.0,  69534.0,   69211.4,  68888.7, 0.8
 254, 2024-11-01 22:45:00+00:00, 69435.2, 69453.8, 69400.5, 69429.0,    1.6,  69549.8,   69216.7,  68883.5, 0.8
 255, 2024-11-01 22:50:00+00:00, 69430.0, 69438.9, 69400.9, 69417.4,    1.0,  69570.3,   69225.9,  68881.4, 0.8
 256, 2024-11-01 22:55:00+00:00, 69415.2, 69440.1, 69411.6, 69440.0,    2.0,  69593.0,   69236.1,  68879.2, 0.8
 257, 2024-11-01 23:00:00+00:00, 69440.0, 69467.0, 69360.6, 69466.9,    4.2,  69610.7,   69260.4,  68910.0, 0.8
 258, 2024-11-01 23:05:00+00:00, 69466.9, 69533.0, 69466.9, 69532.9,    2.7,  69629.7,   69289.1,  68948.5, 0.9
 259, 2024-11-01 23:10:00+00:00, 69532.9, 69577.6, 69532.9, 69572.6,    2.8,  69647.8,   69319.3,  68990.8, 0.9
 260, 2024-11-01 23:15:00+00:00, 69572.6, 69622.9, 69468.3, 69506.7,    5.5,  69639.9,   69346.7,  69053.5, 0.8
 261, 2024-11-01 23:20:00+00:00, 69506.7, 69548.4, 69506.7, 69516.7,    1.3,  69619.1,   69374.1,  69129.1, 0.8
 262, 2024-11-01 23:25:00+00:00, 69516.8, 69562.8, 69516.8, 69559.8,    0.8,  69612.4,   69398.8,  69185.2, 0.9
 263, 2024-11-01 23:30:00+00:00, 69549.6, 69556.6, 69488.5, 69488.5,    1.1,  69612.5,   69412.2,  69211.9, 0.7
 264, 2024-11-01 23:35:00+00:00, 69483.9, 69502.8, 69480.9, 69483.6,    2.3,  69613.4,   69423.3,  69233.1, 0.7
 265, 2024-11-01 23:40:00+00:00, 69483.6, 69513.2, 69478.0, 69486.8,    2.5,  69612.4,   69434.1,  69255.8, 0.6
 266, 2024-11-01 23:45:00+00:00, 69486.9, 69500.0, 69468.2, 69485.4,    2.3,  69617.1,   69439.6,  69262.2, 0.6
 267, 2024-11-01 23:50:00+00:00, 69485.5, 69559.7, 69480.1, 69540.3,    1.0,  69628.2,   69445.9,  69263.6, 0.8
 268, 2024-11-01 23:55:00+00:00, 69544.5, 69545.8, 69495.2, 69495.2,    0.6,  69631.1,   69453.2,  69275.3, 0.6
 269, 2024-11-02 00:00:00+00:00, 69495.1, 69612.3, 69474.4, 69598.0,    6.6,  69631.8,   69470.9,  69310.0, 0.9
 270, 2024-11-02 00:05:00+00:00, 69595.3, 69619.0, 69561.5, 69617.5,    1.4,  69634.2,   69488.0,  69341.7, 0.9
 271, 2024-11-02 00:10:00+00:00, 69618.2, 69644.8, 69612.1, 69628.8,    3.7,  69635.3,   69504.5,  69373.6, 1.0
 272, 2024-11-02 00:15:00+00:00, 69628.9, 69628.9, 69495.9, 69540.0,    5.3,  69632.2,   69512.1,  69392.0, 0.6
 273, 2024-11-02 00:20:00+00:00, 69540.0, 69563.4, 69525.0, 69553.6,    3.0,  69634.0,   69518.0,  69402.0, 0.7
 274, 2024-11-02 00:25:00+00:00, 69553.5, 69660.8, 69553.5, 69628.7,    8.1,  69646.0,   69528.0,  69410.0, 0.9
 275, 2024-11-02 00:30:00+00:00, 69628.4, 69635.7, 69558.8, 69601.0,    1.2,  69647.6,   69537.1,  69426.7, 0.8
 276, 2024-11-02 00:35:00+00:00, 69598.7, 69621.5, 69598.7, 69608.2,    1.2,  69650.6,   69545.6,  69440.5, 0.8
 277, 2024-11-02 00:40:00+00:00, 69608.1, 69609.7, 69584.8, 69605.7,    1.0,  69654.2,   69552.5,  69450.8, 0.8
 278, 2024-11-02 00:45:00+00:00, 69605.6, 69644.7, 69600.4, 69644.7,    1.6,  69666.9,   69558.1,  69449.3, 0.9
 279, 2024-11-02 00:50:00+00:00, 69644.7, 69663.1, 69620.4, 69633.0,    1.7,  69674.6,   69561.1,  69447.6, 0.8
 280, 2024-11-02 00:55:00+00:00, 69633.0, 69677.3, 69633.0, 69664.0,    2.7,  69688.0,   69569.0,  69450.0, 0.9
 281, 2024-11-02 01:00:00+00:00, 69664.0, 69693.6, 69625.9, 69644.5,   11.2,  69696.1,   69575.4,  69454.6, 0.8
 282, 2024-11-02 01:05:00+00:00, 69644.6, 69691.1, 69640.2, 69657.3,    1.3,  69705.9,   69580.2,  69454.6, 0.8
 283, 2024-11-02 01:10:00+00:00, 69657.3, 69657.3, 69587.0, 69595.6,    3.6,  69704.1,   69585.6,  69467.1, 0.5
 284, 2024-11-02 01:15:00+00:00, 69595.5, 69595.6, 69529.4, 69541.9,    2.1,  69699.4,   69588.5,  69477.6, 0.3
 285, 2024-11-02 01:20:00+00:00, 69542.0, 69545.0, 69501.1, 69544.9,    4.0,  69694.3,   69591.4,  69488.6, 0.3
 286, 2024-11-02 01:25:00+00:00, 69545.0, 69575.3, 69544.9, 69574.6,    0.7,  69687.0,   69595.9,  69504.7, 0.4
 287, 2024-11-02 01:30:00+00:00, 69574.6, 69574.6, 69522.5, 69522.6,    1.3,  69688.6,   69595.0,  69501.4, 0.1
 288, 2024-11-02 01:35:00+00:00, 69524.7, 69585.0, 69524.7, 69576.8,    0.9,  69681.4,   69599.1,  69516.8, 0.4
 289, 2024-11-02 01:40:00+00:00, 69576.9, 69671.2, 69576.9, 69671.1,    1.6,  69690.8,   69602.7,  69514.7, 0.9
 290, 2024-11-02 01:45:00+00:00, 69671.2, 69689.5, 69656.2, 69674.1,    1.8,  69698.8,   69605.6,  69512.3, 0.9
 291, 2024-11-02 01:50:00+00:00, 69674.1, 69679.8, 69637.5, 69638.0,    0.9,  69699.8,   69606.0,  69512.2, 0.7
 292, 2024-11-02 01:55:00+00:00, 69637.9, 69672.1, 69629.4, 69661.4,    0.7,  69703.7,   69612.1,  69520.5, 0.8
 293, 2024-11-02 02:00:00+00:00, 69661.5, 69693.1, 69661.4, 69674.3,    1.5,  69709.4,   69618.1,  69526.8, 0.8
 294, 2024-11-02 02:05:00+00:00, 69674.3, 69729.6, 69674.3, 69722.4,    4.9,  69724.8,   69622.8,  69520.8, 1.0
 295, 2024-11-02 02:10:00+00:00, 69722.3, 69753.2, 69722.3, 69740.1,    1.0,  69743.2,   69629.8,  69516.3, 1.0
 296, 2024-11-02 02:15:00+00:00, 69742.3, 69808.0, 69742.3, 69788.2,    2.2,  69770.9,   69638.8,  69506.6, 1.1
 297, 2024-11-02 02:20:00+00:00, 69788.1, 69830.9, 69762.0, 69817.6,    2.5,  69801.7,   69649.4,  69497.0, 1.1
 298, 2024-11-02 02:25:00+00:00, 69820.4, 69909.0, 69820.4, 69885.1,    4.3,  69845.0,   69661.4,  69477.7, 1.1
 299, 2024-11-02 02:30:00+00:00, 69881.9, 69881.9, 69834.9, 69856.8,    1.5,  69874.3,   69672.6,  69470.8, 1.0
 300, 2024-11-02 02:35:00+00:00, 69856.7, 69856.8, 69799.5, 69809.3,    1.8,  69890.1,   69679.8,  69469.5, 0.8
 301, 2024-11-02 02:40:00+00:00, 69809.4, 69823.6, 69790.9, 69804.7,    0.2,  69904.3,   69687.8,  69471.4, 0.8
 302, 2024-11-02 02:45:00+00:00, 69804.8, 69804.8, 69756.9, 69756.9,    0.9,  69910.8,   69692.8,  69474.9, 0.6
 303, 2024-11-02 02:50:00+00:00, 69750.0, 69757.1, 69712.4, 69712.5,    1.0,  69912.1,   69698.7,  69485.2, 0.5
 304, 2024-11-02 02:55:00+00:00, 69712.4, 69734.9, 69655.8, 69655.9,    3.5,  69906.5,   69704.4,  69502.2, 0.4
 305, 2024-11-02 03:00:00+00:00, 69655.9, 69729.4, 69655.8, 69729.3,    2.0,  69902.2,   69713.6,  69525.0, 0.5
 306, 2024-11-02 03:05:00+00:00, 69729.4, 69782.4, 69720.8, 69777.4,    1.0,  69902.9,   69723.7,  69544.5, 0.6
 307, 2024-11-02 03:10:00+00:00, 69769.1, 69769.1, 69732.1, 69755.6,    0.7,  69889.3,   69735.4,  69581.5, 0.6
 308, 2024-11-02 03:15:00+00:00, 69755.7, 69755.8, 69712.4, 69712.4,    1.4,  69878.4,   69742.2,  69605.9, 0.4
 309, 2024-11-02 03:20:00+00:00, 69710.5, 69743.8, 69709.2, 69720.6,    0.7,  69877.4,   69744.6,  69611.8, 0.4
 310, 2024-11-02 03:25:00+00:00, 69720.6, 69720.7, 69669.8, 69669.9,    1.4,  69877.7,   69744.4,  69611.2, 0.2
 311, 2024-11-02 03:30:00+00:00, 69678.3, 69694.2, 69629.6, 69629.6,    2.8,  69878.6,   69744.0,  69609.4, 0.1
 312, 2024-11-02 03:35:00+00:00, 69629.7, 69653.8, 69607.7, 69648.2,    1.9,  69879.7,   69743.3,  69607.0, 0.2
 313, 2024-11-02 03:40:00+00:00, 69648.2, 69707.5, 69633.5, 69679.4,    4.0,  69879.5,   69743.6,  69607.7, 0.3
 314, 2024-11-02 03:45:00+00:00, 69679.4, 69698.0, 69651.9, 69651.9,    1.0,  69881.5,   69740.1,  69598.6, 0.2
 315, 2024-11-02 03:50:00+00:00, 69652.0, 69661.6, 69564.6, 69564.9,    4.9,  69892.0,   69731.3,  69570.6, -0.0
 316, 2024-11-02 03:55:00+00:00, 69564.9, 69597.3, 69564.9, 69595.6,    1.6,  69890.5,   69721.7,  69552.9, 0.1
 317, 2024-11-02 04:00:00+00:00, 69595.7, 69595.7, 69539.1, 69539.2,    1.7,  69888.1,   69707.8,  69527.4, 0.0
 318, 2024-11-02 04:05:00+00:00, 69538.0, 69558.1, 69533.0, 69555.3,    0.9,  69863.9,   69691.3,  69518.6, 0.1
 319, 2024-11-02 04:10:00+00:00, 69555.2, 69573.5, 69534.7, 69573.5,    2.6,  69839.3,   69677.1,  69514.9, 0.2
 320, 2024-11-02 04:15:00+00:00, 69577.8, 69627.7, 69566.1, 69610.8,    1.0,  69819.8,   69667.2,  69514.6, 0.3
 321, 2024-11-02 04:20:00+00:00, 69610.8, 69610.8, 69542.7, 69542.7,    1.2,  69802.1,   69654.1,  69506.0, 0.1
 322, 2024-11-02 04:25:00+00:00, 69542.7, 69560.0, 69525.5, 69537.3,    0.9,  69791.6,   69643.1,  69494.6, 0.1
 323, 2024-11-02 04:30:00+00:00, 69537.3, 69554.5, 69517.1, 69554.5,    1.7,  69784.9,   69635.2,  69485.5, 0.2
 324, 2024-11-02 04:35:00+00:00, 69555.5, 69555.5, 69506.7, 69510.5,    2.3,  69786.8,   69627.9,  69469.1, 0.1
 325, 2024-11-02 04:40:00+00:00, 69510.5, 69510.5, 69470.2, 69487.7,    4.0,  69778.7,   69615.9,  69453.0, 0.1
 326, 2024-11-02 04:45:00+00:00, 69487.8, 69506.6, 69469.5, 69490.1,    3.3,  69755.2,   69601.5,  69447.7, 0.1
 327, 2024-11-02 04:50:00+00:00, 69490.2, 69556.6, 69490.1, 69556.5,    1.5,  69729.0,   69591.5,  69454.1, 0.4
 328, 2024-11-02 04:55:00+00:00, 69556.7, 69586.2, 69556.7, 69567.2,    2.5,  69710.3,   69584.3,  69458.3, 0.4
 329, 2024-11-02 05:00:00+00:00, 69567.2, 69567.3, 69486.8, 69486.9,    1.1,  69688.8,   69572.6,  69456.3, 0.1
 330, 2024-11-02 05:05:00+00:00, 69486.8, 69493.0, 69448.1, 69493.0,    1.9,  69675.9,   69563.7,  69451.6, 0.2
 331, 2024-11-02 05:10:00+00:00, 69493.1, 69576.4, 69493.0, 69576.4,    2.5,  69669.3,   69561.1,  69452.9, 0.6
 332, 2024-11-02 05:15:00+00:00, 69576.4, 69629.6, 69576.4, 69613.1,    3.5,  69662.9,   69559.3,  69455.8, 0.8
 333, 2024-11-02 05:20:00+00:00, 69614.6, 69654.8, 69572.9, 69572.9,    2.0,  69642.1,   69554.0,  69465.9, 0.6
 334, 2024-11-02 05:25:00+00:00, 69579.3, 69596.2, 69572.7, 69572.7,    0.5,  69626.5,   69550.0,  69473.6, 0.6
 335, 2024-11-02 05:30:00+00:00, 69571.6, 69593.3, 69552.1, 69581.3,    0.6,  69628.3,   69550.9,  69473.4, 0.7
 336, 2024-11-02 05:35:00+00:00, 69581.3, 69665.3, 69574.5, 69645.1,    1.8,  69639.1,   69553.3,  69467.6, 1.0
 337, 2024-11-02 05:40:00+00:00, 69645.1, 69710.9, 69645.1, 69677.1,    1.4,  69661.1,   69560.2,  69459.3, 1.1
 338, 2024-11-02 05:45:00+00:00, 69680.5, 69731.1, 69680.5, 69715.1,    2.9,  69689.5,   69568.2,  69446.9, 1.1
 339, 2024-11-02 05:50:00+00:00, 69715.0, 69715.0, 69634.9, 69661.2,    3.8,  69700.5,   69572.6,  69444.7, 0.8
 340, 2024-11-02 05:55:00+00:00, 69661.2, 69707.6, 69661.2, 69707.6,    0.8,  69717.5,   69577.4,  69437.4, 1.0
 341, 2024-11-02 06:00:00+00:00, 69707.6, 69745.7, 69701.6, 69711.5,    1.3,  69736.5,   69585.9,  69435.2, 0.9
 342, 2024-11-02 06:05:00+00:00, 69711.6, 69726.4, 69670.0, 69670.0,    4.1,  69745.7,   69592.5,  69439.4, 0.8
 343, 2024-11-02 06:10:00+00:00, 69670.1, 69670.1, 69641.3, 69643.7,    1.1,  69750.7,   69597.0,  69443.3, 0.7
 344, 2024-11-02 06:15:00+00:00, 69643.8, 69643.8, 69575.3, 69575.3,    0.9,  69749.1,   69600.2,  69451.3, 0.4
 345, 2024-11-02 06:20:00+00:00, 69575.3, 69616.9, 69568.8, 69605.4,    1.8,  69745.8,   69606.1,  69466.4, 0.5
 346, 2024-11-02 06:25:00+00:00, 69605.5, 69637.6, 69605.5, 69635.9,    1.8,  69742.9,   69613.4,  69483.9, 0.6
 347, 2024-11-02 06:30:00+00:00, 69636.0, 69636.0, 69584.9, 69590.6,    2.7,  69742.5,   69615.1,  69487.7, 0.4
 348, 2024-11-02 06:35:00+00:00, 69590.6, 69662.9, 69590.6, 69662.9,    3.3,  69746.9,   69619.9,  69492.9, 0.7
 349, 2024-11-02 06:40:00+00:00, 69662.9, 69673.9, 69647.6, 69650.8,    0.8,  69740.0,   69628.1,  69516.2, 0.6
 350, 2024-11-02 06:45:00+00:00, 69655.5, 69712.6, 69655.5, 69704.9,    2.8,  69736.6,   69638.7,  69540.7, 0.8
 351, 2024-11-02 06:50:00+00:00, 69704.9, 69708.0, 69676.4, 69708.0,    1.7,  69743.3,   69645.3,  69547.2, 0.8
 352, 2024-11-02 06:55:00+00:00, 69707.9, 69751.6, 69707.9, 69751.5,    2.6,  69759.3,   69652.2,  69545.1, 1.0
 353, 2024-11-02 07:00:00+00:00, 69751.6, 69760.0, 69709.0, 69709.4,    1.5,  69762.4,   69659.0,  69555.6, 0.7
 354, 2024-11-02 07:05:00+00:00, 69709.5, 69755.0, 69709.4, 69743.8,    2.1,  69769.2,   69667.6,  69565.9, 0.9
 355, 2024-11-02 07:10:00+00:00, 69743.8, 69760.0, 69734.2, 69734.2,    3.3,  69772.7,   69675.2,  69577.7, 0.8
 356, 2024-11-02 07:15:00+00:00, 69734.1, 69741.0, 69704.3, 69710.4,    1.0,  69776.1,   69678.5,  69580.9, 0.7
 357, 2024-11-02 07:20:00+00:00, 69710.5, 69748.1, 69705.2, 69708.2,    1.0,  69778.5,   69680.0,  69581.6, 0.6
 358, 2024-11-02 07:25:00+00:00, 69708.3, 69708.3, 69685.9, 69691.4,    0.5,  69776.1,   69678.8,  69581.5, 0.6
 359, 2024-11-02 07:30:00+00:00, 69691.4, 69816.3, 69679.5, 69812.9,    2.9,  69799.4,   69686.4,  69573.4, 1.1
 360, 2024-11-02 07:35:00+00:00, 69813.0, 69813.0, 69734.9, 69743.6,    3.1,  69803.6,   69688.2,  69572.8, 0.7
 361, 2024-11-02 07:40:00+00:00, 69743.7, 69759.9, 69735.1, 69735.2,    0.4,  69806.2,   69689.4,  69572.6, 0.7
 362, 2024-11-02 07:45:00+00:00, 69735.2, 69793.9, 69725.1, 69790.7,    1.5,  69819.9,   69695.4,  69571.0, 0.9
 363, 2024-11-02 07:50:00+00:00, 69790.8, 69804.5, 69786.8, 69804.5,    0.5,  69834.1,   69703.5,  69572.8, 0.9
 364, 2024-11-02 07:55:00+00:00, 69804.5, 69818.4, 69791.3, 69812.6,    1.3,  69840.2,   69715.3,  69590.5, 0.9
 365, 2024-11-02 08:00:00+00:00, 69812.6, 69838.9, 69808.6, 69829.8,    4.8,  69850.2,   69726.6,  69602.9, 0.9
 366, 2024-11-02 08:05:00+00:00, 69829.8, 69829.9, 69787.0, 69787.0,    3.2,  69853.1,   69734.1,  69615.1, 0.7
 367, 2024-11-02 08:10:00+00:00, 69787.0, 69787.0, 69722.2, 69723.3,    1.9,  69840.2,   69740.8,  69641.3, 0.4
 368, 2024-11-02 08:15:00+00:00, 69723.3, 69737.8, 69684.5, 69685.6,    4.2,  69838.2,   69741.9,  69645.6, 0.2
 369, 2024-11-02 08:20:00+00:00, 69685.5, 69716.3, 69681.1, 69703.0,    2.1,  69833.3,   69744.5,  69655.7, 0.3
 370, 2024-11-02 08:25:00+00:00, 69703.1, 69703.1, 69636.6, 69636.6,    2.5,  69840.4,   69741.1,  69641.8, -0.0
 371, 2024-11-02 08:30:00+00:00, 69636.7, 69684.6, 69636.5, 69684.6,    0.6,  69841.3,   69739.9,  69638.6, 0.2
 372, 2024-11-02 08:35:00+00:00, 69684.6, 69684.6, 69571.9, 69579.6,    2.7,  69854.2,   69731.3,  69608.5, -0.1
 373, 2024-11-02 08:40:00+00:00, 69575.6, 69639.3, 69575.6, 69606.5,    1.7,  69860.4,   69726.2,  69592.0, 0.1
 374, 2024-11-02 08:45:00+00:00, 69604.9, 69641.3, 69604.9, 69641.2,    1.3,  69859.9,   69721.0,  69582.2, 0.2
 375, 2024-11-02 08:50:00+00:00, 69641.2, 69659.4, 69628.5, 69649.2,    1.2,  69858.9,   69716.8,  69574.6, 0.3
 376, 2024-11-02 08:55:00+00:00, 69649.2, 69677.3, 69629.5, 69629.5,    3.7,  69859.9,   69712.8,  69565.6, 0.2
 377, 2024-11-02 09:00:00+00:00, 69629.5, 69634.7, 69544.6, 69605.4,    2.2,  69862.0,   69707.6,  69553.2, 0.2
 378, 2024-11-02 09:05:00+00:00, 69607.7, 69644.7, 69589.6, 69626.5,    1.1,  69862.7,   69704.4,  69546.0, 0.3
 379, 2024-11-02 09:10:00+00:00, 69619.6, 69651.9, 69616.2, 69619.6,    1.9,  69848.9,   69694.7,  69540.5, 0.3
 380, 2024-11-02 09:15:00+00:00, 69617.5, 69653.1, 69600.1, 69653.0,    1.1,  69843.7,   69690.2,  69536.7, 0.4
 381, 2024-11-02 09:20:00+00:00, 69653.0, 69653.1, 69598.5, 69598.5,    2.6,  69840.4,   69683.3,  69526.3, 0.2
 382, 2024-11-02 09:25:00+00:00, 69598.6, 69647.4, 69585.5, 69647.4,    1.3,  69825.8,   69676.2,  69526.5, 0.4
 383, 2024-11-02 09:30:00+00:00, 69647.4, 69655.6, 69635.1, 69641.3,    0.7,  69806.2,   69668.0,  69529.9, 0.4
 384, 2024-11-02 09:35:00+00:00, 69641.4, 69643.6, 69616.2, 69637.5,    1.3,  69780.8,   69659.3,  69537.7, 0.4
 385, 2024-11-02 09:40:00+00:00, 69637.7, 69669.7, 69637.6, 69669.7,    0.7,  69744.7,   69651.2,  69557.8, 0.6
 386, 2024-11-02 09:45:00+00:00, 69669.7, 69670.6, 69552.8, 69559.1,    2.1,  69718.8,   69639.9,  69560.9, -0.0
 387, 2024-11-02 09:50:00+00:00, 69559.1, 69566.8, 69512.5, 69541.1,    1.8,  69711.1,   69630.7,  69550.4, -0.1
 388, 2024-11-02 09:55:00+00:00, 69541.8, 69560.5, 69526.7, 69560.4,    7.6,  69706.2,   69624.5,  69542.7, 0.1
 389, 2024-11-02 10:00:00+00:00, 69560.4, 69560.4, 69500.0, 69501.1,    1.6,  69704.3,   69614.4,  69524.5, -0.1
 390, 2024-11-02 10:05:00+00:00, 69501.1, 69533.0, 69438.6, 69506.2,    3.4,  69708.7,   69607.9,  69507.1, -0.0
 391, 2024-11-02 10:10:00+00:00, 69506.1, 69508.8, 69471.0, 69482.2,    0.8,  69706.1,   69597.8,  69489.4, -0.0
 392, 2024-11-02 10:15:00+00:00, 69482.2, 69552.0, 69473.2, 69551.9,    0.7,  69706.3,   69596.4,  69486.5, 0.3
 393, 2024-11-02 10:20:00+00:00, 69543.2, 69546.2, 69485.6, 69525.6,    2.2,  69706.3,   69592.3,  69478.3, 0.2
 394, 2024-11-02 10:25:00+00:00, 69525.6, 69527.6, 69426.5, 69430.2,    1.3,  69713.4,   69581.8,  69450.1, -0.1
 395, 2024-11-02 10:30:00+00:00, 69430.2, 69495.1, 69420.0, 69490.0,    3.0,  69707.4,   69573.8,  69440.2, 0.2
 396, 2024-11-02 10:35:00+00:00, 69490.0, 69560.5, 69490.0, 69556.9,    1.5,  69701.5,   69570.2,  69438.9, 0.4
 397, 2024-11-02 10:40:00+00:00, 69557.0, 69580.7, 69557.0, 69571.1,    1.5,  69698.7,   69568.5,  69438.2, 0.5
 398, 2024-11-02 10:45:00+00:00, 69571.2, 69588.9, 69546.2, 69562.5,    1.2,  69692.8,   69565.3,  69437.7, 0.5
 399, 2024-11-02 10:50:00+00:00, 69568.8, 69609.4, 69568.8, 69609.3,    1.9,  69691.5,   69564.8,  69438.0, 0.7
 400, 2024-11-02 10:55:00+00:00, 69609.4, 69632.1, 69608.1, 69624.9,    1.3,  69686.7,   69563.3,  69440.0, 0.7
 401, 2024-11-02 11:00:00+00:00, 69625.0, 69637.8, 69593.5, 69601.6,    1.1,  69687.1,   69563.5,  69439.9, 0.7
 402, 2024-11-02 11:05:00+00:00, 69601.6, 69623.0, 69590.6, 69600.1,    1.2,  69679.9,   69561.1,  69442.4, 0.7
 403, 2024-11-02 11:10:00+00:00, 69600.2, 69607.0, 69586.1, 69586.4,    1.5,  69672.0,   69558.4,  69444.7, 0.6
 404, 2024-11-02 11:15:00+00:00, 69586.5, 69619.8, 69584.2, 69619.7,    0.5,  69668.9,   69557.5,  69446.1, 0.8
 405, 2024-11-02 11:20:00+00:00, 69619.7, 69680.7, 69619.7, 69650.2,    3.1,  69664.3,   69556.5,  69448.8, 0.9
 406, 2024-11-02 11:25:00+00:00, 69650.4, 69655.5, 69625.0, 69625.0,    2.1,  69671.6,   69559.8,  69448.0, 0.8
 407, 2024-11-02 11:30:00+00:00, 69623.9, 69672.3, 69623.9, 69651.4,    1.8,  69683.6,   69565.3,  69447.1, 0.9
 408, 2024-11-02 11:35:00+00:00, 69650.8, 69653.0, 69626.5, 69639.4,    1.4,  69691.8,   69569.3,  69446.7, 0.8
 409, 2024-11-02 11:40:00+00:00, 69639.5, 69649.9, 69629.3, 69647.5,    1.5,  69699.5,   69576.6,  69453.7, 0.8
 410, 2024-11-02 11:45:00+00:00, 69647.2, 69705.7, 69629.5, 69666.5,    2.1,  69709.0,   69584.6,  69460.3, 0.8
 411, 2024-11-02 11:50:00+00:00, 69664.9, 69671.6, 69588.0, 69591.4,    1.0,  69705.2,   69590.1,  69474.9, 0.5
 412, 2024-11-02 11:55:00+00:00, 69591.4, 69616.9, 69571.7, 69608.1,    1.8,  69706.9,   69592.9,  69478.9, 0.6
 413, 2024-11-02 12:00:00+00:00, 69608.1, 69677.3, 69594.2, 69677.3,    1.0,  69715.7,   69600.5,  69485.2, 0.8
 414, 2024-11-02 12:05:00+00:00, 69677.4, 69684.0, 69633.2, 69652.6,    0.9,  69698.4,   69611.6,  69524.8, 0.7
 415, 2024-11-02 12:10:00+00:00, 69652.5, 69654.4, 69632.5, 69632.5,    0.3,  69685.5,   69618.7,  69551.9, 0.6
 416, 2024-11-02 12:15:00+00:00, 69630.0, 69654.1, 69598.4, 69598.4,    0.7,  69682.2,   69620.8,  69559.4, 0.3
 417, 2024-11-02 12:20:00+00:00, 69598.2, 69598.2, 69548.5, 69559.3,    1.7,  69683.7,   69620.2,  69556.7, 0.0
 418, 2024-11-02 12:25:00+00:00, 69559.4, 69578.1, 69513.0, 69513.0,    2.2,  69692.8,   69617.7,  69542.7, -0.2
 419, 2024-11-02 12:30:00+00:00, 69523.5, 69572.9, 69491.5, 69513.9,    3.5,  69700.6,   69613.0,  69525.3, -0.1
 420, 2024-11-02 12:35:00+00:00, 69513.8, 69622.0, 69474.0, 69612.7,    5.3,  69699.9,   69612.4,  69524.8, 0.5
 421, 2024-11-02 12:40:00+00:00, 69612.7, 69612.8, 69545.7, 69565.1,    2.8,  69700.3,   69610.5,  69520.7, 0.2
 422, 2024-11-02 12:45:00+00:00, 69565.2, 69593.4, 69458.8, 69458.8,    4.7,  69715.0,   69603.5,  69491.9, -0.1
 423, 2024-11-02 12:50:00+00:00, 69458.9, 69534.4, 69429.9, 69461.4,    4.8,  69724.8,   69597.2,  69469.7, -0.0
 424, 2024-11-02 12:55:00+00:00, 69461.3, 69465.3, 69387.4, 69454.0,    4.6,  69730.3,   69588.9,  69447.5, 0.0
 425, 2024-11-02 13:00:00+00:00, 69453.9, 69488.3, 69389.3, 69483.8,    5.2,  69726.1,   69580.6,  69435.1, 0.2
 426, 2024-11-02 13:05:00+00:00, 69484.9, 69524.4, 69456.3, 69506.9,    1.4,  69722.1,   69574.7,  69427.3, 0.3
 427, 2024-11-02 13:10:00+00:00, 69509.0, 69556.8, 69509.0, 69526.8,    1.5,  69712.9,   69568.5,  69424.0, 0.4
 428, 2024-11-02 13:15:00+00:00, 69526.8, 69612.6, 69526.8, 69602.1,    5.1,  69708.3,   69566.6,  69425.0, 0.6
 429, 2024-11-02 13:20:00+00:00, 69604.6, 69646.8, 69604.6, 69633.7,    1.4,  69706.1,   69565.9,  69425.7, 0.7
 430, 2024-11-02 13:25:00+00:00, 69632.5, 69694.8, 69632.4, 69672.2,    3.3,  69707.2,   69566.2,  69425.2, 0.9
 431, 2024-11-02 13:30:00+00:00, 69672.2, 69672.3, 69576.7, 69599.1,    4.5,  69707.9,   69566.6,  69425.2, 0.6
 432, 2024-11-02 13:35:00+00:00, 69597.0, 69601.7, 69435.8, 69544.0,    8.2,  69703.7,   69563.4,  69423.0, 0.4
 433, 2024-11-02 13:40:00+00:00, 69532.0, 69578.0, 69489.1, 69578.0,    3.4,  69689.0,   69558.4,  69427.9, 0.6
 434, 2024-11-02 13:45:00+00:00, 69578.0, 69588.0, 69511.6, 69518.8,    2.8,  69675.8,   69551.7,  69427.6, 0.4
 435, 2024-11-02 13:50:00+00:00, 69519.5, 69558.2, 69436.8, 69436.8,    3.2,  69669.8,   69541.9,  69414.0, 0.1
 436, 2024-11-02 13:55:00+00:00, 69435.9, 69461.0, 69360.6, 69360.6,    5.2,  69677.5,   69530.1,  69382.6, -0.1
 437, 2024-11-02 14:00:00+00:00, 69360.7, 69433.8, 69319.5, 69351.8,   10.8,  69685.5,   69519.7,  69353.9, -0.0
 438, 2024-11-02 14:05:00+00:00, 69351.8, 69384.6, 69274.7, 69365.7,   11.5,  69691.2,   69512.3,  69333.4, 0.1
 439, 2024-11-02 14:10:00+00:00, 69365.7, 69369.0, 69246.1, 69306.5,   18.0,  69702.0,   69501.9,  69301.8, 0.0
 440, 2024-11-02 14:15:00+00:00, 69308.0, 69324.2, 69151.0, 69162.6,    9.6,  69721.5,   69479.4,  69237.4, -0.2
